site_id,timestamp,NEE,NEE_QC,GPP,GPP_DT_VUT_REF,LE,LE_QC,H,H_QC,TA,TA_QC,SW_IN,SW_IN_QC,GPP_method_note
AR-CCg,2019-10-21,-1.79519,0.9375,6.71239,3.04547,65.8372,1.0,12.986,1.0,14.562,1.0,198.591,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-10-22,-2.03,0.979167,6.24074,5.62389,117.854,1.0,31.5969,1.0,12.715,1.0,332.215,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-10-23,-1.91869,0.979167,5.53911,9.27407,104.68,1.0,50.5845,1.0,11.216,1.0,335.655,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-10-24,-0.930097,0.979167,4.88088,8.66803,76.2628,1.0,18.7241,1.0,16.189,1.0,301.773,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-10-25,1.50043,0.958333,3.37378,6.50882,58.1575,1.0,22.7927,1.0,18.383,1.0,342.111,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-10-26,3.32785,0.979167,2.42031,3.16135,78.2549,1.0,-15.9437,1.0,18.927,1.0,162.587,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-10-27,1.05544,1.0,5.2805,4.33166,87.8877,1.0,3.33506,1.0,17.461,1.0,186.377,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-10-28,0.108732,0.979167,7.21114,4.65347,56.9497,1.0,11.8633,1.0,14.779,1.0,172.797,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-10-29,-0.548023,0.979167,10.1976,7.77654,108.51,1.0,15.9492,1.0,14.204,1.0,309.27,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-10-30,-1.42089,0.958333,13.7742,6.06891,95.9244,1.0,7.29132,1.0,16.51,1.0,238.387,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-10-31,0.050548,1.0,13.0293,8.86658,124.644,1.0,21.9747,1.0,15.53,1.0,355.138,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-01,13.1017,1.0,-0.13596,2.25534,4.90489,1.0,1.42045,1.0,16.669,1.0,55.467,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-02,-1.89147,0.979167,14.4519,7.67467,149.465,1.0,21.4585,1.0,17.265,1.0,362.37,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-03,-2.11613,0.979167,13.5659,6.60602,113.202,1.0,18.5378,1.0,15.565,1.0,313.728,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-04,-0.392365,0.979167,11.1506,6.38393,67.3818,1.0,-6.71479,1.0,17.833,1.0,201.013,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-05,-2.50553,0.979167,12.3133,9.57967,99.9158,1.0,29.8951,1.0,15.967,1.0,377.816,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-06,0.831413,1.0,8.67502,9.74234,79.9929,1.0,13.8839,1.0,19.533,1.0,289.597,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-07,-4.43564,1.0,12.6787,11.0282,136.306,1.0,23.0364,1.0,18.59,1.0,360.718,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-08,-2.934,1.0,8.88732,9.55285,99.7645,1.0,7.46001,1.0,14.661,1.0,197.41,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-09,-4.46018,1.0,9.82217,10.951,121.555,1.0,26.7873,1.0,15.831,1.0,321.728,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-10,-5.18622,1.0,11.4228,10.2702,108.387,1.0,28.2735,1.0,16.336,1.0,307.488,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-11,-2.78408,1.0,9.23243,9.55121,99.1222,1.0,32.6439,1.0,18.01,1.0,291.135,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-12,-0.369372,0.9375,6.78289,4.81695,46.9744,1.0,1.87366,1.0,18.386,1.0,100.902,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-13,-3.86652,0.9375,10.6654,9.23403,133.826,1.0,23.8141,1.0,21.761,1.0,337.935,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-14,-3.40117,0.979167,9.72881,8.18485,138.125,1.0,17.5136,1.0,21.099,1.0,360.165,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-15,-1.02356,0.979167,7.41625,7.59621,106.994,1.0,11.0921,1.0,21.651,1.0,334.057,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-16,-0.636255,1.0,6.98476,6.68456,85.2592,1.0,2.72474,1.0,22.746,1.0,272.827,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-17,-1.46986,1.0,7.62377,4.70693,77.272,1.0,12.0039,1.0,21.692,1.0,151.255,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-18,-1.33125,0.9375,8.02311,6.94997,116.012,1.0,6.46803,1.0,21.804,1.0,274.376,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-19,-2.70766,1.0,10.1319,8.41693,139.723,1.0,18.0641,1.0,20.824,1.0,372.157,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-20,-1.40487,0.958333,10.2175,4.95913,111.647,1.0,10.0184,1.0,23.436,1.0,196.257,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-21,0.615505,1.0,7.97069,7.0235,96.428,1.0,16.6299,1.0,19.671,1.0,256.815,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-22,-0.893522,1.0,9.39219,9.37648,160.197,1.0,18.3422,1.0,17.783,1.0,390.796,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-23,-2.71165,1.0,10.953,9.16753,129.594,1.0,46.9652,1.0,16.127,1.0,380.228,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-24,-2.878,1.0,11.0955,7.32324,115.236,1.0,30.8971,1.0,17.327,1.0,284.787,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-25,-3.99644,1.0,11.7446,5.46325,82.9275,1.0,21.5696,1.0,16.623,1.0,177.921,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-26,1.91874,1.0,5.58135,6.56223,150.531,1.0,36.9398,1.0,16.746,1.0,337.561,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-27,1.3232,0.979167,5.95274,6.15991,111.379,1.0,42.0035,1.0,17.951,1.0,390.211,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-28,0.995985,1.0,6.66575,4.59516,100.994,1.0,12.0345,1.0,20.801,1.0,353.687,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-29,-0.00748648,0.979167,7.69918,5.51305,139.699,1.0,33.5819,1.0,21.264,1.0,361.942,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-11-30,-0.943982,1.0,7.786,6.79433,137.292,1.0,63.6935,1.0,17.266,1.0,396.435,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-01,0.93828,0.958333,5.92569,7.15801,119.561,1.0,59.6038,1.0,17.353,1.0,409.435,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-02,0.166363,1.0,6.96371,6.53594,105.548,1.0,36.8099,1.0,19.603,1.0,393.727,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-03,0.052374,0.979167,6.832,5.31087,65.6585,1.0,26.7151,1.0,18.889,1.0,264.36,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-04,0.127765,0.979167,5.13114,6.43381,94.6099,1.0,74.2448,1.0,15.061,1.0,348.747,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-05,0.293212,0.979167,6.22686,5.92532,83.0236,1.0,40.4278,1.0,18.898,1.0,383.798,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-06,2.24528,1.0,4.23386,4.67688,120.245,1.0,47.2825,1.0,20.425,1.0,399.019,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-07,0.939373,1.0,4.96017,4.19318,84.6519,1.0,50.0798,1.0,18.807,1.0,332.41,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-08,-0.152112,0.958333,5.90977,4.2182,84.9196,1.0,36.5161,1.0,22.09,1.0,393.223,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-09,0.568717,0.979167,5.82899,3.94267,104.41,1.0,22.1393,1.0,24.762,1.0,395.563,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-10,-0.129757,0.9375,6.73018,3.65346,81.4727,1.0,17.2857,0.979167,26.974,1.0,327.681,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-11,1.85594,1.0,3.78948,1.52226,38.4747,1.0,-1.94196,1.0,20.703,1.0,89.982,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-12,-0.680904,1.0,5.80992,4.83658,106.979,1.0,66.5995,1.0,18.097,1.0,363.561,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-13,-0.819568,0.979167,5.93188,4.30656,73.4121,1.0,42.7927,1.0,18.961,1.0,291.449,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-14,-0.358093,0.979167,5.60268,4.04036,75.0328,1.0,32.2348,1.0,21.331,1.0,269.766,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-15,0.782174,1.0,4.62249,3.86274,88.9578,1.0,37.8344,1.0,20.596,1.0,315.434,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-16,-0.761247,1.0,5.74234,3.38549,76.6248,1.0,46.2504,1.0,18.697,1.0,285.274,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-17,-0.250518,0.979167,6.41701,4.27039,96.3366,1.0,62.3875,1.0,20.688,1.0,399.23,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-18,-1.26542,1.0,8.40605,3.81741,98.5078,1.0,27.9296,1.0,24.557,1.0,334.577,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-19,3.85138,0.979167,2.80008,0.531575,41.9388,1.0,-21.0078,1.0,20.839,1.0,35.338,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-20,3.16386,1.0,2.81608,1.71634,85.1358,1.0,10.4284,1.0,16.371,1.0,156.217,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-21,3.39094,1.0,2.41659,3.64768,122.233,1.0,54.2764,1.0,14.998,1.0,396.516,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-22,1.45945,0.895833,5.43768,4.35615,108.663,1.0,64.0776,1.0,18.535,1.0,420.198,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-23,-0.443489,0.979167,6.82794,4.75314,110.378,1.0,29.7183,1.0,22.097,1.0,389.491,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-24,-0.654647,0.979167,7.22369,5.45587,112.818,1.0,28.0393,1.0,24.196,1.0,389.285,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-25,0.168468,0.958333,4.92893,2.4853,55.4383,1.0,25.8493,1.0,15.264,1.0,146.369,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-26,-0.257615,1.0,5.80506,3.52534,110.223,1.0,47.3219,1.0,19.022,1.0,336.18,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-27,0.622963,1.0,5.54778,2.32959,74.9808,1.0,23.8514,1.0,23.816,1.0,249.037,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-28,0.105906,1.0,5.83087,1.94115,76.7669,1.0,4.24401,1.0,23.091,1.0,205.162,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-29,1.31048,1.0,4.13194,0.498969,31.3717,1.0,2.86487,1.0,20.889,1.0,49.097,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-30,1.14027,1.0,4.28611,1.04228,41.147,1.0,5.00641,1.0,21.897,1.0,103.995,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2019-12-31,-1.89458,1.0,5.87272,3.19294,139.485,1.0,35.8477,1.0,21.229,1.0,333.569,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-01,-0.265435,1.0,9.43823,11.0453,103.804,1.0,17.5698,1.0,20.358,1.0,279.408,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-02,-2.86422,1.0,11.906,11.0104,120.229,1.0,31.7398,1.0,18.587,1.0,293.87,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-03,-4.00659,1.0,13.1152,11.8977,148.642,1.0,40.5745,1.0,20.313,1.0,384.984,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-04,-3.41985,0.979167,12.6993,9.38897,132.37,1.0,35.5048,1.0,21.109,1.0,369.178,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-05,0.271007,1.0,8.6329,3.71277,62.6197,1.0,0.41493,1.0,20.01,1.0,136.088,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-06,-5.44369,0.958333,13.7051,9.21206,149.02,1.0,38.0823,1.0,17.248,1.0,371.703,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-07,-1.24283,1.0,10.0504,8.45793,98.1239,1.0,14.6106,1.0,20.283,1.0,363.48,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-08,-1.93982,1.0,11.0837,7.99376,135.229,1.0,-7.39936,1.0,22.326,1.0,268.84,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-09,-4.56079,0.979167,13.2249,11.8076,187.057,1.0,12.8481,1.0,20.17,1.0,397.562,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-10,-4.91165,0.979167,13.9171,12.6624,169.598,1.0,29.7273,1.0,20.201,1.0,387.481,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-11,-2.96083,1.0,11.9771,10.715,107.515,1.0,17.4914,1.0,21.253,1.0,333.732,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-12,-4.61852,1.0,13.5055,9.08862,132.292,1.0,1.84196,1.0,20.494,1.0,273.877,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-13,-0.813502,1.0,9.57114,4.64775,82.1402,1.0,-10.6627,1.0,19.662,1.0,109.33,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-14,-1.47559,0.958333,10.9823,9.79764,109.607,1.0,19.4999,1.0,22.965,1.0,315.212,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-15,-4.79668,1.0,13.741,11.8774,188.517,1.0,23.3776,1.0,20.502,1.0,388.397,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-16,-6.12705,1.0,14.7738,13.1508,145.399,1.0,33.286,1.0,18.622,1.0,387.79,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-17,-4.31675,1.0,13.1266,12.887,145.946,1.0,27.3809,1.0,20.385,1.0,382.167,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-18,-3.80227,0.979167,12.7886,11.0596,130.404,1.0,19.7452,1.0,21.866,1.0,332.042,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-19,-4.44191,1.0,13.7993,11.3033,156.175,1.0,19.5276,1.0,23.351,1.0,355.875,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-20,-2.22681,1.0,12.2661,10.1858,150.043,1.0,15.495,1.0,26.591,1.0,349.462,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-21,-4.25142,1.0,13.4986,12.1279,160.184,1.0,26.5753,1.0,23.046,1.0,342.539,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-22,-4.39379,1.0,13.4694,11.261,126.358,1.0,29.6051,1.0,22.599,1.0,331.912,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-23,-3.15097,1.0,12.2559,12.7737,127.785,1.0,28.1554,1.0,23.464,1.0,368.929,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-24,-1.42724,1.0,10.7776,13.0564,107.744,1.0,30.7971,1.0,24.852,1.0,359.558,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-25,-2.73189,1.0,12.1775,12.8085,151.704,1.0,31.2258,1.0,24.346,1.0,370.912,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-26,-3.45665,0.979167,12.4843,11.1579,125.993,1.0,25.9123,1.0,20.739,1.0,359.872,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-27,-4.02047,0.958333,12.8042,11.0653,129.149,1.0,61.7295,1.0,18.919,1.0,389.827,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-28,-2.97681,1.0,12.4779,9.88132,105.57,1.0,40.0372,1.0,21.032,1.0,322.498,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-29,-1.27449,1.0,10.189,9.86154,117.947,1.0,30.9993,1.0,19.222,1.0,305.348,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-30,-1.29953,0.958333,9.73631,10.164,96.7048,1.0,40.0229,1.0,19.162,1.0,377.715,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-01-31,-1.83889,0.979167,10.0315,9.99965,105.407,1.0,42.8248,1.0,20.112,1.0,369.969,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-01,-2.70391,1.0,10.877,9.4045,123.734,1.0,34.3085,1.0,22.574,1.0,335.757,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-02,-1.28449,1.0,10.1113,9.3111,102.333,1.0,42.0487,1.0,24.048,1.0,343.157,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-03,-1.30402,1.0,10.8506,10.4771,133.235,1.0,36.5592,1.0,25.219,1.0,347.349,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-04,-2.11364,1.0,11.9651,11.2319,114.675,1.0,31.1778,1.0,24.238,1.0,333.753,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-05,6.89327,1.0,2.57355,4.20562,37.1606,1.0,-0.465943,1.0,20.192,1.0,77.762,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-06,4.03695,1.0,6.53035,7.26851,77.4044,1.0,22.5801,1.0,22.763,1.0,185.12,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-07,1.7153,1.0,9.22949,8.26913,81.4467,1.0,18.4623,1.0,21.094,1.0,202.356,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-08,-1.78683,0.979167,13.2214,10.8567,148.641,1.0,33.3123,1.0,20.414,1.0,348.682,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-09,-2.1077,0.875,11.3188,10.001,126.875,1.0,53.4469,1.0,17.542,1.0,336.028,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-10,-1.35411,0.9375,11.3166,9.17864,116.832,1.0,60.949,1.0,18.587,1.0,349.288,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-11,5.14834,1.0,4.39543,7.10134,111.233,1.0,62.9004,1.0,19.718,1.0,349.245,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-12,2.29869,1.0,6.59695,5.09778,106.073,1.0,55.128,1.0,19.901,1.0,343.958,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-13,1.09721,1.0,7.29278,3.03317,74.6751,1.0,29.3951,1.0,20.795,1.0,167.592,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-14,2.3687,1.0,5.46093,2.97895,110.625,1.0,43.5422,1.0,20.03,1.0,185.597,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
AR-CCg,2020-02-15,0.58645,0.979167,7.73545,5.58537,99.0974,1.0,28.7938,1.0,21.819,1.0,336.765,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
