site_id,timestamp,NEE,NEE_QC,GPP,GPP_DT_VUT_REF,LE,LE_QC,H,H_QC,TA,TA_QC,SW_IN,SW_IN_QC,GPP_method_note
CL-SDF,2014-11-24,-1.75299,0.958333,9.92623,9.92623,31.847,1.0,47.0355,1.0,11.095,1.0,188.051,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-11-25,-2.79672,1.0,10.9603,10.9603,41.0913,1.0,83.9809,1.0,11.554,1.0,252.467,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-11-26,-2.39808,0.979167,11.489,11.489,50.325,1.0,97.7782,1.0,12.453,1.0,279.965,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-11-27,-0.0768767,1.0,7.06503,7.06503,15.4766,1.0,-14.075,1.0,12.253,1.0,97.057,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-11-28,-1.88028,1.0,8.7598,8.7598,35.0251,1.0,15.9471,1.0,12.225,1.0,177.211,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-11-29,-3.37506,1.0,9.52604,9.52604,38.3972,1.0,63.9362,1.0,9.393,1.0,232.767,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-11-30,-1.76262,0.979167,8.17871,8.17871,24.4605,1.0,61.4772,1.0,11.847,1.0,211.974,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-01,-3.28191,1.0,10.0135,10.0135,48.8195,1.0,126.771,1.0,13.27,1.0,331.425,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-02,-2.75782,1.0,10.411,10.411,53.5159,1.0,151.006,1.0,12.024,1.0,379.143,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-03,-1.34854,0.958333,10.6983,10.6983,50.4628,1.0,130.124,1.0,14.98,1.0,373.759,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-04,-2.87695,1.0,10.907,10.907,29.8853,1.0,97.8184,1.0,15.038,1.0,309.135,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-05,-1.00627,1.0,8.78584,8.78584,15.2856,1.0,35.3145,1.0,14.221,1.0,156.093,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-06,-2.06321,1.0,9.99489,9.99489,35.0429,1.0,76.9233,1.0,13.96,1.0,238.841,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-07,-1.2757,1.0,8.12766,8.12766,36.7737,1.0,46.8973,1.0,13.234,1.0,236.546,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-08,-2.07969,1.0,5.07854,5.07854,54.188,1.0,79.152,1.0,13.322,1.0,341.44,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-09,-2.05039,1.0,2.18221,2.18221,51.4043,1.0,85.1716,1.0,12.563,1.0,244.323,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-10,-2.62619,0.916667,3.35145,3.35145,54.3574,1.0,160.241,1.0,11.223,1.0,385.484,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-11,-3.39822,0.916667,4.34673,4.34673,37.2307,1.0,55.7596,1.0,11.494,1.0,197.876,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-12,-4.37314,0.916667,10.4521,10.4521,46.6217,1.0,90.1301,1.0,12.078,1.0,287.245,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-13,-2.48054,0.958333,11.8604,11.8604,37.975,1.0,122.614,1.0,12.327,1.0,328.57,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-14,-1.52347,0.916667,9.83861,9.83861,48.3494,1.0,134.721,1.0,13.905,1.0,360.781,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-15,-0.988889,1.0,8.59181,8.59181,44.1007,1.0,112.869,1.0,13.736,1.0,303.738,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-16,-1.6174,1.0,8.47295,8.47295,39.6666,1.0,91.7297,1.0,13.975,1.0,241.57,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-17,-2.85323,1.0,10.7131,10.7131,50.6362,1.0,128.208,1.0,13.252,1.0,328.485,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-18,1.36729,1.0,6.5691,6.5691,16.4549,1.0,-12.3252,1.0,12.597,1.0,90.415,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-19,-1.64825,0.958333,11.5616,11.5616,65.3238,1.0,19.9892,1.0,16.115,1.0,288.912,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-20,-3.05473,1.0,10.4081,10.4081,57.7406,1.0,88.9087,1.0,9.094,1.0,294.136,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-21,-4.46032,0.979167,10.3851,10.3851,61.3365,1.0,79.5572,1.0,10.229,1.0,266.005,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-22,-3.44973,1.0,11.1907,11.1907,47.201,1.0,102.563,1.0,11.453,1.0,288.348,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-23,0.476872,1.0,7.3137,7.3137,24.1343,1.0,13.9077,1.0,14.145,1.0,132.677,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-24,-2.86688,1.0,11.0959,11.0959,63.1578,1.0,56.9975,1.0,13.003,1.0,251.633,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-25,-3.69037,1.0,11.1024,11.1024,52.0017,1.0,119.407,1.0,12.588,1.0,293.471,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-26,-2.57764,1.0,10.7869,10.7869,34.0669,1.0,59.5472,1.0,15.235,1.0,232.488,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-27,-0.289315,1.0,9.07748,9.07748,25.4216,1.0,36.1944,1.0,15.26,1.0,143.356,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-28,1.79075,1.0,7.7212,7.7212,19.7874,1.0,-19.4285,1.0,15.72,1.0,106.806,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-29,-1.08023,1.0,11.189,11.189,63.5123,1.0,48.2993,1.0,15.68,1.0,225.448,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-30,0.4786,1.0,7.18107,7.18107,19.2203,1.0,-27.3506,1.0,13.772,1.0,105.014,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2014-12-31,-2.37462,0.770833,9.7052,9.7052,41.7083,1.0,38.9045,1.0,10.897,1.0,232.752,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-01,-0.989403,0.9375,8.48239,8.48239,34.0312,1.0,24.8947,1.0,11.997,1.0,159.317,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-02,-1.93853,0.9375,12.1005,12.1005,52.1548,1.0,122.549,1.0,13.622,1.0,389.215,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-03,-1.97842,0.916667,11.8133,11.8133,53.1873,1.0,132.482,1.0,15.005,1.0,380.667,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-04,-1.32181,0.958333,11.0458,11.0458,49.2578,1.0,125.635,1.0,15.848,1.0,336.695,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-05,-3.21305,1.0,10.1324,10.1324,61.8454,1.0,69.0754,1.0,14.755,1.0,250.711,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-06,-3.11908,1.0,10.2507,10.2507,62.4817,1.0,110.677,1.0,13.311,1.0,304.655,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-07,-2.67968,0.895833,10.6289,10.6289,52.8024,1.0,154.316,1.0,13.26,1.0,393.055,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-08,-1.70534,0.791667,8.14092,8.14092,28.8053,1.0,86.9806,1.0,12.936,1.0,254.904,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-09,-3.08937,1.0,9.31914,9.31914,62.0566,1.0,93.3551,1.0,14.826,1.0,300.118,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-10,-2.55324,1.0,10.6757,10.6757,77.9183,1.0,120.107,1.0,14.27,1.0,361.192,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-11,-2.22912,0.854167,8.67505,8.67505,32.3102,1.0,61.8755,1.0,12.814,1.0,194.69,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-12,-2.49182,1.0,9.54899,9.54899,47.0668,1.0,67.6431,1.0,14.727,1.0,229.629,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-13,-1.12608,1.0,7.65017,7.65017,31.4309,1.0,39.567,1.0,13.753,1.0,188.894,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-14,-3.33222,0.875,9.69612,9.69612,42.9286,1.0,143.101,1.0,13.448,1.0,384.297,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-15,-1.5278,0.958333,8.77472,8.77472,62.2471,1.0,147.333,1.0,15.031,1.0,375.789,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-16,-1.374,1.0,7.4875,7.4875,13.4315,1.0,48.3693,1.0,15.871,1.0,160.852,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-17,-1.37515,0.9375,8.76526,8.76526,35.533,1.0,95.9251,1.0,16.736,1.0,222.451,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-18,-1.1784,1.0,8.86292,8.86292,37.8439,1.0,79.9544,1.0,16.048,1.0,262.631,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-19,-1.42384,1.0,10.031,10.031,40.0625,1.0,119.517,1.0,16.299,1.0,331.124,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-20,0.223369,0.958333,9.31182,9.31182,49.8758,1.0,139.299,1.0,18.903,1.0,377.109,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-21,-2.70656,0.958333,10.5449,10.5449,34.5426,1.0,127.103,1.0,15.509,1.0,352.459,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-22,-1.06616,1.0,8.78054,8.78054,46.9089,1.0,71.0955,1.0,14.911,1.0,224.489,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-23,-0.960089,1.0,7.38216,7.38216,39.8365,1.0,100.564,1.0,16.032,1.0,277.809,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-24,-0.284464,1.0,2.75114,2.75114,22.5763,1.0,43.6405,1.0,15.567,1.0,139.043,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-25,-2.85667,0.9375,2.50597,2.50597,48.2918,1.0,93.7793,1.0,15.5,1.0,263.392,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-26,-0.829211,1.0,2.87596,2.87596,78.5306,1.0,77.3575,1.0,16.584,1.0,312.926,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-27,-2.9667,1.0,4.47947,4.47947,55.2172,1.0,72.1357,1.0,14.848,1.0,255.73,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-28,-1.56632,0.958333,8.97934,8.97934,43.8419,0.979167,128.389,1.0,13.764,1.0,348.259,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-29,-0.69625,0.979167,9.82103,9.82103,53.6696,1.0,144.656,0.958333,14.603,1.0,371.224,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-30,-0.299422,0.875,8.86969,8.86969,35.6855,1.0,137.299,1.0,14.457,1.0,351.698,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-01-31,0.203061,1.0,7.61095,7.61095,45.1589,1.0,112.421,1.0,17.392,1.0,315.872,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-01,-1.36964,0.958333,7.93658,7.93658,51.4487,1.0,119.862,1.0,16.275,1.0,303.468,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-02,1.04315,1.0,4.77031,4.77031,21.2941,1.0,13.8435,1.0,13.997,1.0,139.292,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-03,-0.522057,1.0,5.66245,5.66245,21.5322,1.0,41.5435,1.0,14.054,1.0,174.733,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-04,-0.111896,1.0,6.34146,6.34146,36.2317,1.0,88.0002,1.0,13.91,1.0,257.808,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-05,-0.781074,1.0,5.10621,5.10621,22.0905,1.0,39.3454,1.0,14.239,1.0,182.314,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-06,-1.54867,1.0,7.57151,7.57151,46.9808,1.0,79.6352,1.0,16.981,1.0,289.938,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-07,-2.65392,1.0,8.2604,8.2604,53.7191,1.0,89.2817,1.0,13.787,1.0,276.451,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-08,-0.938454,1.0,7.11474,7.11474,33.9326,1.0,18.1096,1.0,13.344,1.0,164.742,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-09,-2.07527,0.916667,10.6205,10.6205,41.3981,1.0,54.7358,1.0,12.51,1.0,226.906,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-10,-0.0353318,0.979167,7.81315,7.81315,2.20809,1.0,34.3603,1.0,13.221,1.0,123.73,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-11,0.376679,0.958333,8.75013,8.75013,6.59362,1.0,17.7607,1.0,14.114,1.0,121.015,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-12,-2.36339,0.6875,14.5154,14.5154,22.1557,0.729167,47.0954,0.708333,12.783,0.729167,190.082,0.75,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-13,-0.653166,0.0416667,13.3585,13.3585,21.3145,0.0416667,41.7438,0.0416667,12.902,0.0416667,190.051,0.0625,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-14,-0.830187,0.0,12.5296,12.5296,29.3562,0.0,38.2119,0.0,12.872,0.0,190.051,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-15,-0.669112,0.0,11.3141,11.3141,30.7153,0.0,48.8314,0.0,12.697,0.0,228.161,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-16,-0.681427,0.0,11.5098,11.5098,7.98916,0.0,39.3532,0.0,13.391,0.0,150.318,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-17,-0.0567909,0.0,10.5339,10.5339,19.6173,0.0,36.6798,0.0,13.491,0.0,154.129,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-18,-0.363594,0.0,9.9709,9.9709,31.5868,0.0,59.0041,0.0,13.231,0.0,246.324,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-19,-0.313935,0.0,7.71619,7.71619,17.9311,0.0,59.8599,0.0,15.583,0.0,189.598,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-20,1.16147,0.0,9.61287,9.61287,38.0551,0.0,106.782,0.0,18.049,0.0,297.462,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-21,-0.0728248,0.0,8.57882,8.57882,29.8671,0.0,97.438,0.0,15.876,0.0,258.85,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-22,-0.334945,0.0,8.864,8.864,21.929,0.0,73.0498,0.0,16.213,0.0,210.575,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-23,1.16147,0.0,8.49715,8.49715,37.9942,0.0,104.97,0.0,18.396,0.0,291.266,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-24,1.15474,0.0,7.59343,7.59343,37.9942,0.0,104.97,0.0,18.396,0.0,291.266,0.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-25,0.999443,0.333333,6.76106,6.76106,37.4876,0.333333,105.111,0.333333,18.377,0.354167,292.309,0.395833,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-26,0.398756,0.916667,7.98801,7.98801,38.4049,0.979167,108.609,0.979167,17.762,1.0,301.718,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-27,-1.62838,0.958333,8.34505,8.34505,6.20894,0.979167,77.4014,1.0,13.268,1.0,216.646,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-02-28,-1.21137,1.0,7.36155,7.36155,3.38724,1.0,32.119,1.0,13.895,1.0,104.303,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-01,0.127004,0.958333,6.7429,6.7429,0.903313,1.0,7.08251,1.0,15.726,1.0,112.586,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-02,0.0750938,0.958333,6.73896,6.73896,-4.83047,1.0,6.18614,1.0,14.816,1.0,127.802,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-03,-2.69275,0.9375,8.39235,8.39235,48.6265,0.958333,77.4972,0.979167,12.54,1.0,269.232,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-04,-0.901557,0.979167,7.92991,7.92991,34.3393,0.9375,75.9032,1.0,12.939,1.0,290.312,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-05,0.399857,1.0,4.97127,4.97127,-3.98148,1.0,-0.711395,1.0,14.001,1.0,76.267,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-06,1.00716,1.0,4.35728,4.35728,-1.34108,1.0,-5.15997,1.0,16.309,1.0,85.798,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-07,0.48323,0.958333,3.30976,3.30976,11.1663,1.0,5.10896,1.0,16.576,1.0,150.031,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-08,-0.641995,0.979167,4.68305,4.68305,40.2356,1.0,55.6916,1.0,15.309,1.0,258.765,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-09,-0.631493,0.979167,5.80106,5.80106,46.387,1.0,70.253,1.0,14.054,1.0,287.942,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-10,0.111979,0.916667,3.75314,3.75314,19.9275,1.0,18.7468,1.0,15.272,1.0,137.475,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-11,-1.20355,0.979167,6.0231,6.0231,53.045,1.0,69.837,1.0,14.895,1.0,266.847,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-12,-1.97305,1.0,6.09375,6.09375,31.0557,1.0,41.1194,1.0,13.425,1.0,195.539,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-13,-2.07492,0.958333,8.20485,8.20485,46.5086,1.0,70.882,1.0,12.817,1.0,235.68,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-14,-1.76034,1.0,8.52935,8.52935,32.1075,1.0,59.9587,1.0,11.781,1.0,205.661,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-15,2.83116,1.0,4.33104,4.33104,8.23985,1.0,-45.0594,1.0,14.636,1.0,46.198,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-16,3.93977,1.0,3.21439,3.21439,10.4363,1.0,-42.4239,1.0,15.405,1.0,28.574,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-17,-1.29072,0.520833,8.24944,8.24944,34.8597,1.0,48.4408,1.0,13.005,1.0,240.319,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-18,-1.09064,0.791667,6.9052,6.9052,36.9813,1.0,64.9701,1.0,12.401,1.0,228.248,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-19,0.893892,0.5625,4.45141,4.45141,-1.10998,0.979167,2.22938,1.0,13.155,1.0,62.967,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-SDF,2015-03-20,-0.796835,0.458333,7.08164,7.08164,37.8139,0.979167,44.439,1.0,12.15,1.0,254.218,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
