site_id,timestamp,NEE,NEE_QC,GPP,GPP_DT_VUT_REF,LE,LE_QC,H,H_QC,TA,TA_QC,SW_IN,SW_IN_QC,GPP_method_note
CL-ACF,2018-08-24,-1.68283,0.979167,2.9794,3.78032,15.358,1.0,12.8065,1.0,0.887,1.0,116.703,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-08-25,-2.61898,0.916667,4.41251,3.74548,22.4169,1.0,2.6915,1.0,4.409,1.0,102.048,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-08-26,-1.19362,0.6875,3.63133,4.03927,21.948,1.0,3.9737,1.0,6.915,1.0,115.331,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-08-27,-0.756535,0.75,3.39026,3.57691,16.1068,1.0,13.6666,1.0,6.248,1.0,95.054,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-08-28,0.680199,0.9375,2.11751,2.58012,9.08202,1.0,-11.2777,1.0,4.677,1.0,32.551,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-08-29,-2.63927,0.8125,4.63608,3.99344,20.7333,0.979167,20.1519,0.979167,0.742,1.0,119.025,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-08-30,-1.65193,0.875,4.29017,4.73598,40.3545,1.0,40.0263,1.0,3.084,1.0,195.857,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-08-31,-2.26784,0.916667,5.59783,5.12729,25.6346,1.0,41.743,1.0,5.184,1.0,171.498,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-01,-1.91452,1.0,5.30823,4.99443,12.7473,1.0,29.915,1.0,4.644,1.0,100.67,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-02,-1.56757,0.958333,5.13391,5.75381,32.7972,1.0,13.1656,1.0,4.84,1.0,135.959,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-03,-1.81748,0.854167,5.49261,6.95786,35.424,1.0,49.5812,1.0,6.112,1.0,199.467,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-04,-1.90104,0.916667,5.98347,6.45857,24.1836,1.0,43.6179,1.0,7.346,1.0,176.758,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-05,-1.23997,0.958333,4.7131,4.12622,19.2265,1.0,-23.8789,1.0,3.833,1.0,49.676,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-06,-1.78937,0.875,4.58745,5.42707,19.7175,1.0,7.50583,1.0,1.83,1.0,130.282,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-07,-1.8709,0.958333,5.06865,4.93495,29.0104,1.0,53.7557,1.0,2.557,1.0,161.966,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-08,-0.832143,0.958333,4.15061,5.37349,34.9191,1.0,25.7874,1.0,3.996,1.0,217.761,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-09,-1.63705,0.958333,6.29425,4.59478,41.4961,1.0,20.6486,1.0,7.828,1.0,219.99,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-10,-0.521872,1.0,6.31682,2.95777,39.4894,1.0,24.1468,1.0,9.081,1.0,153.45,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-11,-1.7922,0.916667,6.67431,2.85841,37.7669,1.0,33.4753,1.0,6.546,1.0,162.852,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-12,-1.09483,0.958333,6.72634,4.57668,23.3028,1.0,86.3031,1.0,4.212,1.0,228.924,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-13,-1.63173,1.0,7.62571,6.262,25.359,1.0,94.7009,1.0,5.156,1.0,226.742,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-14,0.153099,0.979167,6.52881,5.2591,9.67177,1.0,29.2288,1.0,5.136,1.0,137.271,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-15,-0.998526,0.979167,7.41551,5.8037,25.9145,1.0,44.0243,1.0,6.081,1.0,163.371,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-16,0.857729,0.979167,5.16789,1.59689,4.35485,0.979167,-16.1875,0.979167,5.071,1.0,21.771,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-17,0.0657128,1.0,5.52377,4.38544,23.4573,1.0,25.1282,1.0,5.022,1.0,110.744,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-18,-1.35975,1.0,6.01322,3.64793,13.7952,1.0,-3.19044,1.0,4.467,1.0,85.644,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-19,0.0314674,1.0,3.78648,3.01661,13.7548,1.0,-5.03878,1.0,3.715,1.0,66.71,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-20,-1.7937,0.979167,6.06869,4.651,39.0119,0.979167,24.8733,0.979167,6.194,1.0,142.577,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-21,-0.563938,0.916667,4.36473,1.17433,13.7457,0.958333,-21.0369,0.958333,5.867,1.0,23.528,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-22,-2.05284,0.979167,5.05654,3.43152,26.5983,0.979167,-4.85695,0.979167,4.747,1.0,84.105,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-23,-3.97457,1.0,6.02057,5.75265,43.6864,1.0,31.0304,1.0,3.666,1.0,173.198,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-24,-4.29194,1.0,6.70778,6.27404,36.6933,1.0,44.2001,1.0,4.197,1.0,170.348,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-25,-4.6707,1.0,7.13566,7.02768,40.9642,1.0,26.6657,1.0,4.05,1.0,185.689,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-26,-3.44435,0.854167,5.39504,6.37805,36.6152,1.0,17.168,1.0,5.146,1.0,155.171,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-27,0.506798,1.0,0.819978,2.79984,19.3322,1.0,-19.0628,1.0,5.227,1.0,37.282,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-28,-0.214019,1.0,0.758657,3.09522,20.9912,1.0,-10.6378,1.0,5.427,1.0,45.732,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-29,-4.80365,1.0,5.13765,4.76596,30.2895,1.0,3.5044,1.0,2.522,1.0,114.237,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-09-30,-8.76696,1.0,8.52972,5.44151,13.1378,1.0,-10.3991,1.0,0.12,1.0,143.658,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-01,-6.57659,1.0,7.36174,5.13248,10.9071,1.0,-9.7373,1.0,1.498,1.0,119.483,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-02,-6.61267,0.645833,8.18445,5.78071,36.8824,0.854167,27.4232,0.916667,3.134,1.0,187.602,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-03,-5.9162,0.708333,7.86185,6.47824,40.3578,0.75,55.027,0.75,3.197,1.0,251.718,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-04,-3.12257,0.854167,6.48087,6.61631,39.6944,0.770833,73.0957,0.791667,6.508,1.0,281.769,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-05,-3.08913,0.958333,7.94191,6.39515,35.6246,1.0,70.1076,1.0,11.771,1.0,286.094,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-06,-1.38691,0.75,5.39814,3.91996,21.1986,1.0,26.5367,1.0,5.218,1.0,101.202,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-07,0.376282,0.666667,3.54451,2.07733,17.351,1.0,10.3897,1.0,4.738,1.0,40.246,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-08,-0.257256,0.770833,4.46838,2.97408,17.3994,0.958333,-0.315578,0.958333,2.785,1.0,92.724,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-09,-2.55413,0.75,6.97139,4.92439,29.2074,0.895833,44.585,0.875,2.017,1.0,239.597,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-10,-1.8009,0.958333,7.15144,5.2096,46.4166,0.958333,92.2287,1.0,3.212,1.0,297.738,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-11,-2.61676,0.729167,7.79815,4.38763,24.1342,1.0,53.5742,1.0,4.83,1.0,248.297,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-12,-3.17493,0.9375,7.6645,6.09656,28.1885,1.0,52.2275,1.0,4.61,1.0,175.412,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-13,-3.38194,0.979167,7.49046,12.4201,42.2201,1.0,102.602,1.0,6.078,1.0,292.731,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-14,-1.83997,1.0,5.22514,8.58704,24.9279,1.0,21.2099,1.0,5.805,1.0,97.087,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-15,-3.29452,1.0,5.87537,7.95831,39.0263,1.0,38.8043,1.0,5.263,1.0,173.536,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-16,0.416371,0.979167,1.27776,2.57884,13.4209,0.979167,-10.631,0.979167,4.338,1.0,32.861,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-17,-1.69339,1.0,2.72056,4.67971,29.6789,1.0,6.56857,1.0,3.73,1.0,93.135,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-18,-3.63679,0.958333,5.32133,6.03549,41.0949,1.0,42.1638,1.0,5.424,1.0,177.908,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-19,-4.05183,0.895833,7.13589,6.00375,32.8564,1.0,49.2948,1.0,7.099,1.0,205.382,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-20,-3.30175,1.0,7.27199,5.75318,27.6811,1.0,54.1657,1.0,4.826,1.0,169.487,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-21,-3.91066,0.958333,8.19829,7.12628,34.9075,1.0,40.5567,1.0,4.089,1.0,180.22,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-22,-4.2511,0.9375,8.56279,8.24366,55.5119,1.0,103.172,1.0,5.932,1.0,315.758,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-23,-4.4405,0.9375,8.9205,6.61408,44.1492,1.0,62.0319,1.0,8.819,1.0,252.547,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-24,-2.0931,0.979167,6.73562,5.24095,11.6645,1.0,12.7388,1.0,5.296,1.0,98.69,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-25,-4.46827,0.833333,9.32152,10.7528,59.9188,1.0,96.2772,1.0,7.549,1.0,302.631,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-26,-2.5156,1.0,6.62906,6.48161,3.18752,1.0,7.72158,1.0,7.076,1.0,83.971,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-27,-3.79707,0.979167,7.049,7.73165,16.9186,1.0,16.4074,1.0,8.25,1.0,113.851,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-28,-1.98781,0.854167,5.49877,6.43704,-7.92654,0.979167,6.2284,1.0,8.793,1.0,77.035,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-29,-4.43228,0.895833,7.94451,8.57875,19.9193,1.0,21.1275,1.0,8.289,1.0,126.774,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-30,-4.26956,0.958333,8.60604,9.04488,39.097,1.0,28.9062,1.0,4.916,1.0,151.225,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-10-31,-5.40923,0.75,10.064,12.9089,55.2972,1.0,104.865,1.0,6.585,1.0,319.591,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-01,-3.00285,0.979167,6.63493,7.94034,18.602,1.0,28.5318,1.0,4.595,1.0,108.964,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-02,-3.24485,0.958333,6.23255,8.72763,25.8165,0.979167,19.164,0.979167,5.175,1.0,124.51,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-03,1.64272,0.979167,0.496671,3.52492,1.45254,1.0,-13.1539,1.0,5.823,1.0,30.55,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-04,-3.05088,0.9375,4.12803,7.71474,14.6933,0.979167,-2.66757,0.979167,5.445,1.0,112.141,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-05,-7.11972,0.979167,7.27221,12.4173,49.2496,1.0,55.4813,1.0,4.537,1.0,255.147,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-06,-5.97485,0.895833,6.62286,13.1389,95.6134,1.0,86.1064,1.0,7.396,1.0,360.055,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-07,-6.17968,0.875,7.50418,7.26897,106.501,1.0,94.8924,1.0,14.829,1.0,345.908,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-08,-2.38889,0.666667,3.95356,9.2351,23.7307,1.0,42.3406,1.0,9.721,1.0,179.656,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-09,-3.57983,0.4375,5.59057,8.52672,36.2937,1.0,29.5475,1.0,8.924,1.0,160.887,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-10,-1.22845,0.833333,4.16125,6.48631,23.5176,1.0,11.8125,1.0,7.631,1.0,101.28,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-11,-4.15437,0.916667,8.00986,8.50777,56.3508,1.0,43.5459,1.0,8.356,1.0,202.038,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-12,-3.55556,0.875,7.79399,7.51829,47.1555,1.0,21.6593,1.0,8.509,1.0,182.883,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-13,-2.8984,1.0,7.37144,6.18295,37.4969,1.0,65.0172,1.0,7.316,1.0,186.916,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-14,-2.62861,0.916667,6.84639,5.06059,28.4063,1.0,23.8932,1.0,6.089,1.0,134.322,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-15,-6.14248,0.75,10.0947,8.83493,76.2414,1.0,114.5,1.0,5.27,1.0,341.595,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-16,-3.82898,0.895833,7.82063,7.43858,39.2057,1.0,40.7721,1.0,5.073,1.0,153.32,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-17,-4.4048,0.916667,8.70293,9.56217,49.484,1.0,50.7542,1.0,6.452,1.0,201.274,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-18,-3.01822,1.0,7.89386,10.1395,29.3559,1.0,50.0942,1.0,7.033,1.0,172.585,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-19,-2.40761,0.979167,7.69301,10.6294,42.4511,1.0,60.2092,1.0,8.115,1.0,217.033,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-20,0.411257,0.875,5.21585,8.93569,25.2953,1.0,29.381,1.0,8.612,1.0,106.004,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-21,4.76214,0.770833,1.84774,4.77859,9.13046,0.979167,2.39444,0.979167,7.802,1.0,43.308,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-22,-3.42327,0.9375,9.33382,10.5165,91.0875,1.0,128.598,1.0,6.147,1.0,376.385,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-23,-2.85976,0.979167,9.75866,8.15417,52.2234,1.0,125.272,1.0,7.253,1.0,360.59,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-24,-2.34772,0.979167,9.67092,6.43365,50.1699,1.0,151.429,1.0,7.5,1.0,349.342,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-25,-2.14473,0.979167,9.88576,7.03588,51.5536,1.0,162.881,1.0,7.941,1.0,388.139,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-26,-0.696889,1.0,8.48777,8.4175,48.6055,1.0,161.82,1.0,8.052,1.0,389.497,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-27,-0.637205,0.979167,8.40221,9.19913,45.7226,1.0,152.387,1.0,9.021,1.0,390.177,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-28,0.218029,0.875,7.55816,9.00885,46.0679,1.0,102.202,1.0,10.597,1.0,374.924,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-29,1.14302,0.9375,6.58679,7.57342,15.0572,1.0,37.9427,1.0,9.101,1.0,171.742,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-11-30,-2.71519,0.979167,8.44714,9.55581,71.5623,1.0,137.102,1.0,7.054,1.0,389.294,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-01,-0.743979,1.0,7.24837,9.38383,88.1968,1.0,103.219,1.0,9.933,1.0,394.765,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-02,-0.022802,0.958333,7.39115,8.58173,66.4531,1.0,131.289,1.0,13.785,1.0,394.658,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-03,-0.332005,0.979167,7.38355,7.46686,73.8904,1.0,100.295,1.0,13.592,1.0,396.011,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-04,0.00883728,0.833333,6.69215,5.03294,30.6675,1.0,78.911,1.0,12.039,1.0,273.301,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-05,-1.56997,0.9375,8.20639,6.8956,72.7421,1.0,135.777,1.0,12.007,1.0,389.787,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-06,-0.742943,0.958333,7.74036,9.28273,79.8569,1.0,139.881,1.0,14.643,1.0,398.089,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-07,-1.0573,0.9375,8.28541,11.4643,69.5789,1.0,111.359,1.0,17.92,1.0,398.511,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-08,1.31802,1.0,4.03776,5.54827,18.9848,1.0,-11.5146,1.0,8.344,1.0,55.532,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-09,-1.91307,0.979167,6.92803,9.85408,33.0699,0.979167,28.0745,1.0,8.009,1.0,138.437,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-10,-0.0390924,1.0,4.88963,7.61196,24.4507,1.0,-0.325532,1.0,8.004,1.0,77.228,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-11,-3.51167,1.0,8.40358,11.6976,78.4202,1.0,66.9441,1.0,7.615,1.0,287.331,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-12,-4.34671,0.791667,9.31753,11.286,42.6514,0.958333,60.1904,1.0,7.583,1.0,209.881,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-13,0.516138,1.0,4.0765,6.38381,19.279,1.0,0.616721,1.0,5.91,1.0,77.474,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-14,-3.58935,1.0,8.43209,10.3058,67.3518,1.0,80.315,1.0,6.77,1.0,336.391,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-15,-3.32778,0.9375,8.70937,9.32315,68.7509,1.0,136.687,1.0,9.08,1.0,385.066,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-16,-3.71347,0.854167,9.79033,6.57131,63.4121,1.0,81.3893,1.0,9.836,1.0,285.384,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-17,-3.06902,0.958333,8.58409,6.91995,76.2041,1.0,149.142,1.0,8.705,1.0,400.288,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
CL-ACF,2018-12-18,-0.998423,1.0,7.21314,6.49538,81.6498,1.0,113.711,1.0,10.242,1.0,405.342,1.0,Standardized GPP prioritizes GPP_NT_VUT_REF and fills missing values with GPP_DT_VUT_REF when needed.
